Category	Frequency	Word	Decade
insects	2.1866397343927352e-07	roach	1870
insects	2.1372651016408507e-07	roach	1880
insects	1.2818880369849313e-07	roach	1890
insects	1.0542237275033097e-07	roach	1900
insects	5.703295525222418e-08	roach	1910
insects	8.329394480129687e-08	roach	1920
insects	1.0073857719867456e-07	roach	1930
insects	8.428392526214992e-08	roach	1940
insects	9.764112153116118e-08	roach	1950
insects	1.2869920617151275e-07	roach	1960
insects	1.8283592495395844e-07	roach	1970
insects	2.0557699230710157e-07	roach	1980
insects	2.6640740830412626e-07	roach	1990
insects	0.0	weevil	1800
insects	0.0	weevil	1810
insects	0.0	weevil	1820
insects	0.0	weevil	1830
insects	9.39572224734783e-09	weevil	1840
insects	1.3665675006732035e-08	weevil	1850
insects	4.911367305229899e-08	weevil	1860
insects	2.02803685234998e-08	weevil	1870
insects	2.5271053905744247e-08	weevil	1880
insects	5.0488684832654584e-08	weevil	1890
insects	1.6252100840174117e-07	weevil	1900
insects	3.4090804157045555e-07	weevil	1910
insects	4.937368342117691e-07	weevil	1920
insects	5.908543837359863e-07	weevil	1930
insects	4.03846257278358e-07	weevil	1940
insects	2.6820122232426964e-07	weevil	1950
insects	1.8154639758354902e-07	weevil	1960
insects	1.8370389778953994e-07	weevil	1970
insects	2.038979770312866e-07	weevil	1980
insects	1.8220931190560163e-07	weevil	1990
pleasant	4.509795568540722e-07	caress	1800
pleasant	3.168079334423812e-07	caress	1810
pleasant	6.26954417021753e-07	caress	1820
pleasant	4.0468684838641024e-07	caress	1830
pleasant	2.883763982070603e-07	caress	1840
pleasant	3.1869385487397723e-07	caress	1850
pleasant	3.50323478037601e-07	caress	1860
pleasant	3.426862271022146e-07	caress	1870
pleasant	4.895532070577897e-07	caress	1880
pleasant	5.661945370519122e-07	caress	1890
pleasant	6.362419401157137e-07	caress	1900
pleasant	4.4666261688739387e-07	caress	1910
pleasant	5.549323854943545e-07	caress	1920
pleasant	2.9584623753021727e-07	caress	1930
pleasant	2.9124020328439253e-07	caress	1940
pleasant	2.3667482071490518e-07	caress	1950
pleasant	2.101107199066206e-07	caress	1960
pleasant	2.073944504783522e-07	caress	1970
pleasant	3.7020239252115503e-07	caress	1980
pleasant	4.575562047010327e-07	caress	1990
pleasant	6.169857025922548e-05	freedom	1800
pleasant	5.293363253042949e-05	freedom	1810
pleasant	5.712314340260583e-05	freedom	1820
pleasant	5.686095619792253e-05	freedom	1830
pleasant	6.308866115161477e-05	freedom	1840
pleasant	6.545291073790402e-05	freedom	1850
pleasant	6.35636616947621e-05	freedom	1860
pleasant	5.933151813912197e-05	freedom	1870
pleasant	6.408817630353813e-05	freedom	1880
pleasant	6.368295185272071e-05	freedom	1890
pleasant	5.9954308974703464e-05	freedom	1900
pleasant	6.091678486579461e-05	freedom	1910
pleasant	6.356239740239373e-05	freedom	1920
pleasant	7.206311491441424e-05	freedom	1930
pleasant	0.00010351806297571916	freedom	1940
pleasant	0.00010301047598079635	freedom	1950
pleasant	0.00011245914283624857	freedom	1960
pleasant	0.00010394663978634171	freedom	1970
pleasant	9.181301900510086e-05	freedom	1980
pleasant	9.20156217338545e-05	freedom	1990
pleasant	8.844194341077123e-05	health	1800
pleasant	7.725048332872202e-05	health	1810
pleasant	7.983408532264155e-05	health	1820
pleasant	8.915112953609729e-05	health	1830
pleasant	8.259562603283922e-05	health	1840
pleasant	8.71787555693614e-05	health	1850
pleasant	8.433998878001248e-05	health	1860
pleasant	8.584185987020612e-05	health	1870
pleasant	8.452540652614874e-05	health	1880
pleasant	7.907708299763822e-05	health	1890
pleasant	8.455689989371564e-05	health	1900
pleasant	9.603117294084679e-05	health	1910
pleasant	9.708875105468717e-05	health	1920
pleasant	0.00011022811764713672	health	1930
pleasant	0.00012449230545396182	health	1940
pleasant	0.00012873193713843368	health	1950
pleasant	0.00013199975929899967	health	1960
pleasant	0.00018997117223469446	health	1970
pleasant	0.00021501101057757707	health	1980
pleasant	0.0002394797961852487	health	1990
pleasant	0.0002868258524601827	love	1800
pleasant	0.0003099090723103554	love	1810
pleasant	0.0002973419187042697	love	1820
pleasant	0.0003108972133642875	love	1830
pleasant	0.0003010067785250239	love	1840
pleasant	0.00029360522261916513	love	1850
pleasant	0.0002792771306610988	love	1860
pleasant	0.000287880351200529	love	1870
pleasant	0.0002702564864537362	love	1880
pleasant	0.0002707457363394116	love	1890
pleasant	0.00027656107307133954	love	1900
pleasant	0.00022534322475460452	love	1910
pleasant	0.00022357238337899118	love	1920
pleasant	0.00019956178048445518	love	1930
pleasant	0.0001838355252935483	love	1940
pleasant	0.00018898898359861704	love	1950
pleasant	0.00017277254966569655	love	1960
pleasant	0.000170318735520361	love	1970
pleasant	0.0001907475608267749	love	1980
pleasant	0.00020812686998159416	love	1990
pleasant	0.0002778562115904743	peace	1800
pleasant	0.00028519252778208033	peace	1810
pleasant	0.00025144330008597464	peace	1820
pleasant	0.00023000133858987193	peace	1830
pleasant	0.00023005859571350267	peace	1840
pleasant	0.00021732419826036092	peace	1850
pleasant	0.00020426563130070336	peace	1860
pleasant	0.00018044483894256416	peace	1870
pleasant	0.00017347089669009056	peace	1880
pleasant	0.00015692981538808457	peace	1890
pleasant	0.00015619443013551674	peace	1900
pleasant	0.00016400929684172645	peace	1910
pleasant	0.0001575817897712862	peace	1920
pleasant	0.00015622910664518506	peace	1930
pleasant	0.00016804986267592758	peace	1940
pleasant	0.00014343299306011838	peace	1950
pleasant	0.00014466353113804303	peace	1960
pleasant	0.00011958996103034993	peace	1970
pleasant	0.00010016616095387245	peace	1980
pleasant	9.056971396970216e-05	peace	1990
pleasant	3.082645072167076e-06	cheer	1800
pleasant	3.8007742480136837e-06	cheer	1810
pleasant	4.743539386652829e-06	cheer	1820
pleasant	5.0704094212383305e-06	cheer	1830
pleasant	4.904567013115567e-06	cheer	1840
pleasant	5.719471754704339e-06	cheer	1850
pleasant	6.408090949197112e-06	cheer	1860
pleasant	5.5563009659896255e-06	cheer	1870
pleasant	5.89834234145778e-06	cheer	1880
pleasant	6.343214767157149e-06	cheer	1890
pleasant	5.574532383239951e-06	cheer	1900
pleasant	4.6243982385540865e-06	cheer	1910
pleasant	3.7880973449242865e-06	cheer	1920
pleasant	3.293531286816566e-06	cheer	1930
pleasant	2.729161272253745e-06	cheer	1940
pleasant	2.3821711949867266e-06	cheer	1950
pleasant	2.0011001197919177e-06	cheer	1960
pleasant	1.7701540123300026e-06	cheer	1970
pleasant	1.8478996416067034e-06	cheer	1980
pleasant	1.93601769400394e-06	cheer	1990
pleasant	0.00019044609798858124	friend	1800
pleasant	0.0001800279500852229	friend	1810
pleasant	0.00019392675128968606	friend	1820
pleasant	0.00020019505906092224	friend	1830
pleasant	0.0001686243044252863	friend	1840
pleasant	0.00017749855364687393	friend	1850
pleasant	0.00017324444069356898	friend	1860
pleasant	0.00016308536349589765	friend	1870
pleasant	0.00016569368087568712	friend	1880
pleasant	0.00017179758560119152	friend	1890
pleasant	0.0001677502299884226	friend	1900
pleasant	0.00012558255509668642	friend	1910
pleasant	0.0001259698060414389	friend	1920
pleasant	0.00011708755990121552	friend	1930
pleasant	9.726109052402114e-05	friend	1940
pleasant	9.255300980091889e-05	friend	1950
pleasant	8.293647791389485e-05	friend	1960
pleasant	7.738998973721378e-05	friend	1970
pleasant	7.897682436671912e-05	friend	1980
pleasant	8.33060058543035e-05	friend	1990
pleasant	0.0001286319285391495	heaven	1800
pleasant	0.00016629285264522386	heaven	1810
pleasant	0.00015953382327020703	heaven	1820
pleasant	0.00017395243317922974	heaven	1830
pleasant	0.00016323621909036492	heaven	1840
pleasant	0.00015456316765585844	heaven	1850
pleasant	0.0001372379014255943	heaven	1860
pleasant	0.00013835007402006905	heaven	1870
pleasant	0.00011541623348145954	heaven	1880
pleasant	0.00010042346945086261	heaven	1890
pleasant	9.069648630768772e-05	heaven	1900
pleasant	6.74153891891322e-05	heaven	1910
pleasant	6.0036544629506186e-05	heaven	1920
pleasant	5.054092970258427e-05	heaven	1930
pleasant	4.665524739819976e-05	heaven	1940
pleasant	4.688486238763008e-05	heaven	1950
pleasant	4.147558771996119e-05	heaven	1960
pleasant	3.4841552879204455e-05	heaven	1970
pleasant	3.276393552792454e-05	heaven	1980
pleasant	3.5467350866935676e-05	heaven	1990
pleasant	9.049561297505292e-06	loyal	1800
pleasant	7.777450575351481e-06	loyal	1810
pleasant	7.318814175558637e-06	loyal	1820
pleasant	5.960095833236679e-06	loyal	1830
pleasant	6.83972442213663e-06	loyal	1840
pleasant	8.215906951217161e-06	loyal	1850
pleasant	1.2163094385211437e-05	loyal	1860
pleasant	8.41921298922368e-06	loyal	1870
pleasant	9.591050605979322e-06	loyal	1880
pleasant	1.0641965647194597e-05	loyal	1890
pleasant	1.0570292232376971e-05	loyal	1900
pleasant	1.0108589772367833e-05	loyal	1910
pleasant	9.25860874745844e-06	loyal	1920
pleasant	8.703243167864857e-06	loyal	1930
pleasant	7.62496539249138e-06	loyal	1940
pleasant	7.319568580844677e-06	loyal	1950
pleasant	7.623990164202916e-06	loyal	1960
pleasant	6.409673047415524e-06	loyal	1970
pleasant	5.287382909909722e-06	loyal	1980
pleasant	5.1145698799830375e-06	loyal	1990
pleasant	0.00018265671057937386	pleasure	1800
pleasant	0.00016043558968971937	pleasure	1810
pleasant	0.00017502515266294705	pleasure	1820
pleasant	0.00014677193325640358	pleasure	1830
pleasant	0.00012525292778366355	pleasure	1840
pleasant	0.00012034895861164523	pleasure	1850
pleasant	0.00010576380814987006	pleasure	1860
pleasant	0.00010661311731386448	pleasure	1870
pleasant	0.00010522435867138008	pleasure	1880
pleasant	0.00010649079961875561	pleasure	1890
pleasant	0.00010107150614974169	pleasure	1900
pleasant	7.376023381150088e-05	pleasure	1910
pleasant	7.181035234836705e-05	pleasure	1920
pleasant	6.432183296875103e-05	pleasure	1930
pleasant	5.176739163429247e-05	pleasure	1940
pleasant	5.290039466593489e-05	pleasure	1950
pleasant	4.598191310228935e-05	pleasure	1960
pleasant	3.746880453805836e-05	pleasure	1970
pleasant	3.313958448219408e-05	pleasure	1980
pleasant	3.363639904186267e-05	pleasure	1990
pleasant	3.6106907558253252e-06	diamond	1800
pleasant	2.9682324694325426e-06	diamond	1810
pleasant	3.1529118150768446e-06	diamond	1820
pleasant	2.7681115847731966e-06	diamond	1830
pleasant	2.8465424670138017e-06	diamond	1840
pleasant	3.2470159501844622e-06	diamond	1850
pleasant	3.305536704038908e-06	diamond	1860
pleasant	3.329620503999211e-06	diamond	1870
pleasant	4.0335736427850705e-06	diamond	1880
pleasant	4.6959394623410904e-06	diamond	1890
pleasant	4.607068920297875e-06	diamond	1900
pleasant	3.8044420326414563e-06	diamond	1910
pleasant	3.6687969267673267e-06	diamond	1920
pleasant	3.2320153836020678e-06	diamond	1930
pleasant	3.4204941976833634e-06	diamond	1940
pleasant	3.162392932657329e-06	diamond	1950
pleasant	3.0697380665675915e-06	diamond	1960
pleasant	3.195467522806044e-06	diamond	1970
pleasant	3.493621273050028e-06	diamond	1980
pleasant	4.394429781428979e-06	diamond	1990
pleasant	2.3278251746350545e-05	gentle	1800
pleasant	2.1099960939239523e-05	gentle	1810
pleasant	2.3494918374593667e-05	gentle	1820
pleasant	1.980020757535141e-05	gentle	1830
pleasant	1.8457896354914812e-05	gentle	1840
pleasant	2.193031427070905e-05	gentle	1850
pleasant	2.157799900171797e-05	gentle	1860
pleasant	2.0316509180227577e-05	gentle	1870
pleasant	2.2039689299734546e-05	gentle	1880
pleasant	2.148998414125493e-05	gentle	1890
pleasant	1.9967467041370425e-05	gentle	1900
pleasant	1.3329518755293066e-05	gentle	1910
pleasant	1.267026073146258e-05	gentle	1920
pleasant	1.030064523226314e-05	gentle	1930
pleasant	8.542534117308874e-06	gentle	1940
pleasant	7.985025144311406e-06	gentle	1950
pleasant	7.183511699386511e-06	gentle	1960
pleasant	6.388484298782211e-06	gentle	1970
pleasant	6.899483284244654e-06	gentle	1980
pleasant	7.2473100851118965e-06	gentle	1990
pleasant	3.771530616766635e-05	honest	1800
pleasant	3.6127155851970145e-05	honest	1810
pleasant	3.7549241033924884e-05	honest	1820
pleasant	3.3015664865712034e-05	honest	1830
pleasant	2.9816963178025744e-05	honest	1840
pleasant	3.371399377038189e-05	honest	1850
pleasant	3.3320829551697076e-05	honest	1860
pleasant	2.9500396064677066e-05	honest	1870
pleasant	3.1718307045991914e-05	honest	1880
pleasant	3.279912169516675e-05	honest	1890
pleasant	3.117091146085167e-05	honest	1900
pleasant	2.264781519043473e-05	honest	1910
pleasant	2.1623973462050968e-05	honest	1920
pleasant	1.9106806014770236e-05	honest	1930
pleasant	1.7202280899911467e-05	honest	1940
pleasant	1.5372296105590583e-05	honest	1950
pleasant	1.4538089821276072e-05	honest	1960
pleasant	1.3007389856798494e-05	honest	1970
pleasant	1.2446663094392673e-05	honest	1980
pleasant	1.338181590800498e-05	honest	1990
pleasant	3.345240763499827e-06	lucky	1800
pleasant	3.3347718807990183e-06	lucky	1810
pleasant	3.788369230521135e-06	lucky	1820
pleasant	2.9791555531158337e-06	lucky	1830
pleasant	2.746080513753698e-06	lucky	1840
pleasant	3.233865961027041e-06	lucky	1850
pleasant	3.743207917061927e-06	lucky	1860
pleasant	3.5142238585079916e-06	lucky	1870
pleasant	4.205965328343636e-06	lucky	1880
pleasant	5.51506919646049e-06	lucky	1890
pleasant	5.580341118901458e-06	lucky	1900
pleasant	5.7753748631416855e-06	lucky	1910
pleasant	6.5854758027964125e-06	lucky	1920
pleasant	7.550867596748571e-06	lucky	1930
pleasant	8.068906229600923e-06	lucky	1940
pleasant	7.5061186910871395e-06	lucky	1950
pleasant	6.5336254398213256e-06	lucky	1960
pleasant	7.181760413278065e-06	lucky	1970
pleasant	9.69189044588542e-06	lucky	1980
pleasant	1.1442674779660706e-05	lucky	1990
pleasant	1.5313324826089224e-06	rainbow	1800
pleasant	1.5076005437359826e-06	rainbow	1810
pleasant	1.8927674488568113e-06	rainbow	1820
pleasant	2.0626982360423094e-06	rainbow	1830
pleasant	1.984665637785934e-06	rainbow	1840
pleasant	2.3914931261781058e-06	rainbow	1850
pleasant	2.368025071597555e-06	rainbow	1860
pleasant	2.4757649882149373e-06	rainbow	1870
pleasant	2.7028273700585534e-06	rainbow	1880
pleasant	2.5501703569532706e-06	rainbow	1890
pleasant	2.407535546514006e-06	rainbow	1900
pleasant	2.085142039887221e-06	rainbow	1910
pleasant	2.2429096750390035e-06	rainbow	1920
pleasant	2.003541120225885e-06	rainbow	1930
pleasant	1.8805211016992234e-06	rainbow	1940
pleasant	1.8552947134143982e-06	rainbow	1950
pleasant	1.6674662789669582e-06	rainbow	1960
pleasant	1.7880240412978567e-06	rainbow	1970
pleasant	2.3154849201251267e-06	rainbow	1980
pleasant	2.601497691602129e-06	rainbow	1990
pleasant	5.294728341546228e-07	diploma	1800
pleasant	3.996937299825391e-07	diploma	1810
pleasant	5.135811047212552e-07	diploma	1820
pleasant	3.872857600875459e-07	diploma	1830
pleasant	3.310185222527158e-07	diploma	1840
pleasant	4.1280652237316956e-07	diploma	1850
pleasant	3.48147555813765e-07	diploma	1860
pleasant	3.3228603811580443e-07	diploma	1870
pleasant	5.142365620354934e-07	diploma	1880
pleasant	5.224267485768512e-07	diploma	1890
pleasant	5.628294085639006e-07	diploma	1900
pleasant	5.987027312658105e-07	diploma	1910
pleasant	6.20763963389257e-07	diploma	1920
pleasant	6.744958979159175e-07	diploma	1930
pleasant	6.565274178314836e-07	diploma	1940
pleasant	9.460188569256057e-07	diploma	1950
pleasant	1.2428355813454575e-06	diploma	1960
pleasant	1.6472082130311665e-06	diploma	1970
pleasant	1.5472740040516372e-06	diploma	1980
pleasant	1.7155732375873358e-06	diploma	1990
pleasant	2.884556583270414e-05	gift	1800
pleasant	3.0202663305938638e-05	gift	1810
pleasant	3.300863987628994e-05	gift	1820
pleasant	3.177081777971635e-05	gift	1830
pleasant	3.2497996383913186e-05	gift	1840
pleasant	2.8595296030124452e-05	gift	1850
pleasant	3.0258685290695827e-05	gift	1860
pleasant	3.175775708417739e-05	gift	1870
pleasant	3.018069075059512e-05	gift	1880
pleasant	2.959653261862268e-05	gift	1890
pleasant	2.7830888455485088e-05	gift	1900
pleasant	2.5267318763325828e-05	gift	1910
pleasant	2.466134356422071e-05	gift	1920
pleasant	2.3521535875433614e-05	gift	1930
pleasant	2.4529863940718785e-05	gift	1940
pleasant	2.6088324140393767e-05	gift	1950
pleasant	2.2317745956796665e-05	gift	1960
pleasant	2.0939844658403297e-05	gift	1970
pleasant	2.3713183207847888e-05	gift	1980
pleasant	2.5791974474584583e-05	gift	1990
pleasant	2.1975263343161404e-05	honor	1800
pleasant	2.1747391105547644e-05	honor	1810
pleasant	1.6823465812270874e-05	honor	1820
pleasant	3.643832507957328e-05	honor	1830
pleasant	4.221823242272711e-05	honor	1840
pleasant	6.18560019389623e-05	honor	1850
pleasant	5.139155277462334e-05	honor	1860
pleasant	4.384381670528463e-05	honor	1870
pleasant	5.1489282583847206e-05	honor	1880
pleasant	5.373733663789338e-05	honor	1890
pleasant	4.925152813319595e-05	honor	1900
pleasant	4.2500155780215214e-05	honor	1910
pleasant	3.329841567718784e-05	honor	1920
pleasant	3.0396399009882262e-05	honor	1930
pleasant	3.1085413050734144e-05	honor	1940
pleasant	2.4018128236152948e-05	honor	1950
pleasant	2.3540452317713115e-05	honor	1960
pleasant	2.0609657580302976e-05	honor	1970
pleasant	1.9710943161002202e-05	honor	1980
pleasant	2.2055889258855613e-05	honor	1990
pleasant	9.527656713790463e-06	miracle	1800
pleasant	8.273844401297536e-06	miracle	1810
pleasant	9.836268575191192e-06	miracle	1820
pleasant	8.92675829731743e-06	miracle	1830
pleasant	8.78427755340504e-06	miracle	1840
pleasant	9.035331765771772e-06	miracle	1850
pleasant	9.277510670372884e-06	miracle	1860
pleasant	9.930620453673737e-06	miracle	1870
pleasant	8.948891577273667e-06	miracle	1880
pleasant	8.624549269806674e-06	miracle	1890
pleasant	7.941159599882491e-06	miracle	1900
pleasant	6.63574135393152e-06	miracle	1910
pleasant	6.870127836792681e-06	miracle	1920
pleasant	6.651260369085865e-06	miracle	1930
pleasant	6.592402000413382e-06	miracle	1940
pleasant	6.3492811989392e-06	miracle	1950
pleasant	5.69982839805077e-06	miracle	1960
pleasant	5.132068090665202e-06	miracle	1970
pleasant	5.418018488686545e-06	miracle	1980
pleasant	6.265501582080427e-06	miracle	1990
pleasant	4.6382391132143506e-07	sunrise	1800
pleasant	6.676911387957162e-07	sunrise	1810
pleasant	1.462515728676422e-06	sunrise	1820
pleasant	1.943567708457776e-06	sunrise	1830
pleasant	2.757644479596588e-06	sunrise	1840
pleasant	3.46979223708666e-06	sunrise	1850
pleasant	3.5588762200998174e-06	sunrise	1860
pleasant	3.101076351022848e-06	sunrise	1870
pleasant	3.516398586109374e-06	sunrise	1880
pleasant	3.5201104483650146e-06	sunrise	1890
pleasant	3.265250982489735e-06	sunrise	1900
pleasant	2.775126159333099e-06	sunrise	1910
pleasant	2.739737193658984e-06	sunrise	1920
pleasant	2.089194053584492e-06	sunrise	1930
pleasant	1.9479141188622785e-06	sunrise	1940
pleasant	1.7921285058733335e-06	sunrise	1950
pleasant	1.5849684263515546e-06	sunrise	1960
pleasant	1.3096178372155918e-06	sunrise	1970
pleasant	1.2312915194616779e-06	sunrise	1980
pleasant	1.2301753854043478e-06	sunrise	1990
pleasant	0.00021408399166001794	family	1800
pleasant	0.0002136473501152058	family	1810
pleasant	0.0002158231059608427	family	1820
pleasant	0.000217270434681372	family	1830
pleasant	0.0002019082891125834	family	1840
pleasant	0.0002103920912310026	family	1850
pleasant	0.00020309964783475921	family	1860
pleasant	0.00019272460208354328	family	1870
pleasant	0.00019593647181301185	family	1880
pleasant	0.00019336461416410666	family	1890
pleasant	0.00018706650068510194	family	1900
pleasant	0.00018174711912069834	family	1910
pleasant	0.00018304037537860503	family	1920
pleasant	0.00019811992816987447	family	1930
pleasant	0.00020597182812596203	family	1940
pleasant	0.00021147569986594678	family	1950
pleasant	0.0002164740457513838	family	1960
pleasant	0.0002691366769929286	family	1970
pleasant	0.0002969535901952668	family	1980
pleasant	0.0003123622823442164	family	1990
pleasant	0.00010222536290474791	happy	1800
pleasant	9.280998924589944e-05	happy	1810
pleasant	9.780035412290145e-05	happy	1820
pleasant	9.149849172943897e-05	happy	1830
pleasant	8.002661874605477e-05	happy	1840
pleasant	8.285730815213822e-05	happy	1850
pleasant	7.905778215863452e-05	happy	1860
pleasant	7.490970121714109e-05	happy	1870
pleasant	7.458722175334013e-05	happy	1880
pleasant	7.399739674570868e-05	happy	1890
pleasant	7.428594293308697e-05	happy	1900
pleasant	5.9038566412299875e-05	happy	1910
pleasant	5.9855275988964594e-05	happy	1920
pleasant	5.775019127548775e-05	happy	1930
pleasant	5.3192199447782774e-05	happy	1940
pleasant	5.207628545552031e-05	happy	1950
pleasant	4.535714044154512e-05	happy	1960
pleasant	4.4343966311473674e-05	happy	1970
pleasant	4.759979640820983e-05	happy	1980
pleasant	5.18843910213197e-05	happy	1990
pleasant	7.3170005949076846e-06	laughter	1800
pleasant	6.395099679720625e-06	laughter	1810
pleasant	8.470120161970193e-06	laughter	1820
pleasant	6.6793408162564074e-06	laughter	1830
pleasant	6.32440519426286e-06	laughter	1840
pleasant	7.66876426509857e-06	laughter	1850
pleasant	8.534588653948868e-06	laughter	1860
pleasant	8.176628581115663e-06	laughter	1870
pleasant	1.0466134309831722e-05	laughter	1880
pleasant	1.1918935955137387e-05	laughter	1890
pleasant	1.1878740837661559e-05	laughter	1900
pleasant	9.866701258634783e-06	laughter	1910
pleasant	1.0390571911965862e-05	laughter	1920
pleasant	9.299628954342201e-06	laughter	1930
pleasant	8.187142586294586e-06	laughter	1940
pleasant	7.638007917963725e-06	laughter	1950
pleasant	6.2711148445122026e-06	laughter	1960
pleasant	5.7022241291909915e-06	laughter	1970
pleasant	6.491892088142547e-06	laughter	1980
pleasant	6.728227609137877e-06	laughter	1990
pleasant	1.0637979799969159e-05	paradise	1800
pleasant	9.95458416447296e-06	paradise	1810
pleasant	1.0666728087792338e-05	paradise	1820
pleasant	7.971036986133649e-06	paradise	1830
pleasant	7.58487747113783e-06	paradise	1840
pleasant	9.463351020699606e-06	paradise	1850
pleasant	9.380089860925153e-06	paradise	1860
pleasant	9.478472237489555e-06	paradise	1870
pleasant	1.0669282239291077e-05	paradise	1880
pleasant	1.0029872305749362e-05	paradise	1890
pleasant	8.782808320198734e-06	paradise	1900
pleasant	6.168730295722981e-06	paradise	1910
pleasant	6.451031031039217e-06	paradise	1920
pleasant	6.097952476685158e-06	paradise	1930
pleasant	5.769695345324137e-06	paradise	1940
pleasant	5.495913673361979e-06	paradise	1950
pleasant	6.2615934037378455e-06	paradise	1960
pleasant	5.214831853399178e-06	paradise	1970
pleasant	4.5790841730683615e-06	paradise	1980
pleasant	4.668618849425837e-06	paradise	1990
pleasant	1.1559919020626534e-06	vacation	1800
pleasant	9.421352206731278e-07	vacation	1810
pleasant	1.124096391459436e-06	vacation	1820
pleasant	1.2908038063747352e-06	vacation	1830
pleasant	1.2796250953022562e-06	vacation	1840
pleasant	1.2518273992015854e-06	vacation	1850
pleasant	1.6925566441124557e-06	vacation	1860
pleasant	1.5847287968042473e-06	vacation	1870
pleasant	1.8261764690647123e-06	vacation	1880
pleasant	1.9767631506395508e-06	vacation	1890
pleasant	2.360942071101492e-06	vacation	1900
pleasant	3.0413754830985073e-06	vacation	1910
pleasant	3.354319788231818e-06	vacation	1920
pleasant	3.0965798255712374e-06	vacation	1930
pleasant	3.928415747289477e-06	vacation	1940
pleasant	3.516894844279176e-06	vacation	1950
pleasant	2.9218042719861357e-06	vacation	1960
pleasant	3.0493928003002424e-06	vacation	1970
pleasant	3.878811948277239e-06	vacation	1980
pleasant	4.417155458870729e-06	vacation	1990
unpleasant	1.8134801357419922e-05	abuse	1800
unpleasant	1.6166414138510348e-05	abuse	1810
unpleasant	1.6017381561814333e-05	abuse	1820
unpleasant	1.4649931620638803e-05	abuse	1830
unpleasant	1.4056000482032353e-05	abuse	1840
unpleasant	1.365046227417737e-05	abuse	1850
unpleasant	1.2386903528234572e-05	abuse	1860
unpleasant	1.0542151566074654e-05	abuse	1870
unpleasant	1.0449678739846587e-05	abuse	1880
unpleasant	9.74726681012762e-06	abuse	1890
unpleasant	9.195352142286196e-06	abuse	1900
unpleasant	7.3659924593720585e-06	abuse	1910
unpleasant	6.868891563029397e-06	abuse	1920
unpleasant	6.895647799294962e-06	abuse	1930
unpleasant	6.503682079084802e-06	abuse	1940
unpleasant	6.8337444639579235e-06	abuse	1950
unpleasant	6.775623400978981e-06	abuse	1960
unpleasant	1.186784363813125e-05	abuse	1970
unpleasant	2.417806568128817e-05	abuse	1980
unpleasant	4.111220450466497e-05	abuse	1990
unpleasant	4.995026737307762e-07	crash	1800
unpleasant	5.627024631781829e-07	crash	1810
unpleasant	1.05437180439463e-06	crash	1820
unpleasant	1.3956565179191745e-06	crash	1830
unpleasant	1.5990796517120824e-06	crash	1840
unpleasant	1.9621846566269957e-06	crash	1850
unpleasant	2.4615897272225045e-06	crash	1860
unpleasant	2.2677612084867344e-06	crash	1870
unpleasant	2.445807038862147e-06	crash	1880
unpleasant	3.122921866061372e-06	crash	1890
unpleasant	2.788316707643865e-06	crash	1900
unpleasant	2.711501455483884e-06	crash	1910
unpleasant	2.842038847570781e-06	crash	1920
unpleasant	3.4316487370856308e-06	crash	1930
unpleasant	3.468437078247461e-06	crash	1940
unpleasant	3.0266479588213247e-06	crash	1950
unpleasant	3.032802544637535e-06	crash	1960
unpleasant	3.3180048642999006e-06	crash	1970
unpleasant	4.451397108922238e-06	crash	1980
unpleasant	5.344142303997691e-06	crash	1990
unpleasant	1.7768023679851896e-06	filth	1800
unpleasant	1.9192666665521e-06	filth	1810
unpleasant	2.0554581520080255e-06	filth	1820
unpleasant	2.0274498776933276e-06	filth	1830
unpleasant	2.0168279177864704e-06	filth	1840
unpleasant	1.777826965498441e-06	filth	1850
unpleasant	1.6959759504641981e-06	filth	1860
unpleasant	1.6939307811615541e-06	filth	1870
unpleasant	1.409106129798592e-06	filth	1880
unpleasant	1.390897697419072e-06	filth	1890
unpleasant	1.3465143623855285e-06	filth	1900
unpleasant	1.0604117308202485e-06	filth	1910
unpleasant	9.636753984803103e-07	filth	1920
unpleasant	9.497250888647089e-07	filth	1930
unpleasant	9.008484319517237e-07	filth	1940
unpleasant	7.999540897570394e-07	filth	1950
unpleasant	7.939859169220685e-07	filth	1960
unpleasant	6.699729146176606e-07	filth	1970
unpleasant	5.053016948361208e-07	filth	1980
unpleasant	4.712346930190533e-07	filth	1990
unpleasant	3.181261171466495e-05	murder	1800
unpleasant	3.057380748377957e-05	murder	1810
unpleasant	3.25891586207781e-05	murder	1820
unpleasant	2.7296507178151935e-05	murder	1830
unpleasant	2.9217082449925845e-05	murder	1840
unpleasant	2.9267492534700877e-05	murder	1850
unpleasant	2.7557433272819383e-05	murder	1860
unpleasant	2.849287775661858e-05	murder	1870
unpleasant	2.7395193731325525e-05	murder	1880
unpleasant	2.4185391429252783e-05	murder	1890
unpleasant	2.2732301626127346e-05	murder	1900
unpleasant	1.9790292173639244e-05	murder	1910
unpleasant	1.9991937560294946e-05	murder	1920
unpleasant	2.1819037158949527e-05	murder	1930
unpleasant	1.6979457405190077e-05	murder	1940
unpleasant	1.7382387718993407e-05	murder	1950
unpleasant	1.8454724898464846e-05	murder	1960
unpleasant	1.7763319366303178e-05	murder	1970
unpleasant	1.7912308284683433e-05	murder	1980
unpleasant	2.1249100783515352e-05	murder	1990
unpleasant	1.714721321392936e-05	sickness	1800
unpleasant	1.6540321176235947e-05	sickness	1810
