table	categories	attribute(s)	effect_size	loocv_effect_sizes	missing
vectors1930	good vs. bad	unemployed	-0.5254415226364152	[-0.6468042502472718, -0.5315028094920927, -0.4471005566381503, -0.5254415226364154, -0.4976428244166548, -0.574115093457726, -0.5677366034298745, -0.3465297687179226, -0.4661186792518052, -0.5857338701710215, -0.3748670850149105, -0.6335986326483944, -0.6088783572967911, -0.5494348850294597, -0.5294133712875241, -0.4382380742143773]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	unemployed	-0.7091661859100995	[-0.7978585255094717, -0.705355182661136, -0.6277303457329318, -0.7091661859100996, -0.6073255585677539, -0.815340992281948, -0.7250858930450778, -0.5826157033268154, -0.6104964820677202, -0.7710436900255534, -0.5721209222132881, -0.770924335763083, -0.7882507000270583, -0.743696857987054, -0.784222899512568, -0.641790058364428]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	unemployed	-0.7833080372829178	[-0.8952646925121649, -0.7898412836573104, -0.6746381731258345, -0.7833080372829181, -0.7411708747094559, -0.8677693191504697, -0.767570631116198, -0.7155217902651464, -0.6630527823844875, -0.7846651332220217, -0.6270276207786494, -0.8398441909359373, -0.8849162408667307, -0.8145545572337279, -0.8201346182023895, -0.742322291291136]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	unemployed	-0.6312917637962496	[-0.7396934440133136, -0.635078547051659, -0.5519255172786997, -0.657056060518378, -0.617575937551948, -0.6662247515316468, -0.6493481122451372, -0.5324058527143419, -0.538610157380019, -0.6410154632604195, -0.5339476483615174, -0.6356787951411178, -0.7200311646550098, -0.6558280654432019, -0.6799665514127657, -0.5906692353449341]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	unemployed	-0.8508894970434329	[-0.9673361455133588, -0.8628771562068204, -0.7920535321788584, -0.8629432832091454, -0.8912736562617808, -0.9055062169904746, -0.8764351067000987, -0.6890060299806872, -0.6861906561856906, -0.8604903031119961, -0.7063748685356588, -0.9002330417402462, -0.9483525618712534, -0.8693637232215722, -0.8982020116689231, -0.7788359318266411]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	unemployed	-0.6438568170077721	[-0.791250145665336, -0.6321490431783061, -0.5892400919318519, -0.6107441593720841, -0.6815293035499134, -0.7141849372489314, -0.6916988343521424, -0.49430648806746025, -0.5084646175996591, -0.6322951577778952, -0.4562575940807564, -0.652994256543557, -0.695168533947819, -0.6828449958203813, -0.6911471229880962, -0.670541112367048]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	unemployed	-0.9596287849042929	[-1.0565064022795048, -0.9781441590842285, -0.804328801327487, -0.984015535985405, -0.9799270010824505, -0.9984176364448138, -0.9852858299004854, -0.8098486620217026, -0.8118181573851654, -0.9720843265380431, -0.8352996145909457, -0.9432611443279681, -1.0435754548803018, -0.9428947850724084, -1.0260601006488308, -1.0196585690298294]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	molested	-1.186541456156729	[-1.1052710427228223, -1.168490757650892, -1.1915679295553985, -1.1876880545221324, -1.1865414561567287, -1.1865414561567287, -1.1865414561567287, -1.223870209499054, -1.1943799623843008, -1.1865414561567287, -1.1447118915507666, -1.1399079987116854, -1.228487255450958, -1.1174404512488632]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	molested	-1.2030002504541835	[-1.15309213267833, -1.1418606115462158, -1.187454381061166, -1.227293122611465, -1.2030002504541835, -1.189828080353021, -1.2030002504541835, -1.2247701599136365, -1.2010168558730876, -1.22997319210462, -1.1890329579045895, -1.190706770836403, -1.2384892161599836, -1.154636740870413]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	molested	-1.2226205083607802	[-1.1813203155222978, -1.1994381159127343, -1.2090410508007388, -1.2269998029963725, -1.2226205083607802, -1.2006396988380346, -1.2226205083607802, -1.224494722976721, -1.2252540597046553, -1.2344557488142738, -1.2147909218689636, -1.19588039399028, -1.2560014517660303, -1.1867113011886996]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	molested	-1.2635983146234153	[-1.2474634767740447, -1.2539799243198002, -1.231706695464022, -1.2684583571080055, -1.263598314623415, -1.2715811630295237, -1.263598314623415, -1.287229951919682, -1.2327367393491853, -1.2611535928501203, -1.2718448397133866, -1.2290888618975724, -1.2720762250861724, -1.2253151617696838]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	molested	-1.2593434530899614	[-1.2519351694619507, -1.2524497413458817, -1.2234692913789835, -1.2589153050781048, -1.2593434530899617, -1.243091671821038, -1.2593434530899617, -1.2798234448623773, -1.242779045301324, -1.286250862266878, -1.2462259375043088, -1.254865854336765, -1.2599188266004577, -1.193988282901959]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	molested	-1.2379334516602403	[-1.1974477963417867, -1.2178815436292525, -1.1980349703103286, -1.256456183555171, -1.2443975172753556, -1.2543107448282855, -1.23793345166024, -1.2576013648485558, -1.2142564340198938, -1.2282582514061198, -1.201453527553606, -1.2322850497059221, -1.253865665145269, -1.217707720940507]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	molested	-1.3205375326927866	[-1.3307381061959664, -1.3005398467901144, -1.297443098471053, -1.3040182877111992, -1.320537532692787, -1.3139841018441312, -1.320537532692787, -1.3097566635851379, -1.3234148549849098, -1.3222672164629503, -1.3221246818420094, -1.2854855572731272, -1.336679616369294, -1.2913059213843328]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	molested	-1.2632868581542729	[-1.2668752892505446, -1.2663033763355371, -1.2577453486721997, -1.260708434871454, -1.2300953350963182, -1.2522367489067954, -1.2632868581542724, -1.2532980866732675, -1.243265728226429, -1.2979371730329352, -1.2575359248616074, -1.2428534383883583, -1.2562301623946832, -1.2474749973283694]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	molested	-1.210605522978782	[-1.199373007497999, -1.2010117134891085, -1.1865120951176964, -1.226516243942411, -1.208335458853001, -1.2001214731700562, -1.2106055229787813, -1.2135662959586626, -1.1830108452515882, -1.2181619107946295, -1.216639281925137, -1.1817486869093314, -1.228263577436425, -1.186286064869947]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	molested	-1.2862671617471153	[-1.2837864434530872, -1.2723662383439809, -1.2772229652226716, -1.2876466184369566, -1.2728431947609713, -1.2804313067478608, -1.2862671617471153, -1.2548956678570635, -1.2896339751550894, -1.307925595403136, -1.2753045911719896, -1.265361892211199, -1.3071419227502687, -1.2535077144585234]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	molested	-1.2646540280290108	[-1.2723034418471775, -1.2743319545945464, -1.237082727982525, -1.2735761660407554, -1.2540899021194705, -1.2642058264018023, -1.2646540280290108, -1.2715622484314, -1.2393540365497697, -1.2791888512381355, -1.250506018857339, -1.226197804305702, -1.2756263793344522, -1.226114208919784]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	molested	-1.1796916363994459	[-1.1635207192453525, -1.1621843831358587, -1.1575461286209596, -1.193323905986727, -1.1954815051768855, -1.1265164677541055, -1.1796916363994463, -1.1873897328177065, -1.1641987028646863, -1.207283242561314, -1.1812154011036087, -1.136423665492044, -1.209509843612464, -1.1496974050900597]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	molested	-1.205780349424483	[-1.2225150564050595, -1.209057788947327, -1.1882184683883918, -1.2343737945599016, -1.230698228001716, -1.1695701784567445, -1.2057803494244836, -1.2136904459571223, -1.1677957266185617, -1.2165836500561218, -1.160452606124152, -1.1933578982550732, -1.1939814577042565, -1.1606951737848223]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	molested	-1.1663638693063074	[-1.1594658268382259, -1.199340240310877, -1.1117076852827292, -1.1643308782921182, -1.1925780418245662, -1.1798181040457365, -1.1663638693063072, -1.1495204068240932, -1.1525628889336916, -1.1762715588334902, -1.1505234075863902, -1.1310873071083198, -1.178390675555104, -1.1128374939066237]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	molested	-1.0025988375112402	[-1.0098067302714564, -1.0101895726364984, -0.9871806982033384, -1.015103021351792, -1.0361698592605575, -0.9948422587655075, -1.045307069019288, -1.004910546489534, -0.9234175355596235, -1.0160745065554297, -0.9369546542434763, -0.9804752859197733, -1.0407591441368098, -0.9384683338295133]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	molested	-1.1801269395946197	[-1.1914580861792028, -1.1803001650627882, -1.1487013427489514, -1.166374020295411, -1.1598615565591317, -1.1969565704171603, -1.1795491380971728, -1.1888464484123293, -1.1244702602097087, -1.2248923185460245, -1.1444967101092964, -1.1840653023997685, -1.1816914973669495, -1.145742853878032]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	molested	-1.0977826341464627	[-1.1182126001076889, -1.083018682636066, -1.0882517993715999, -1.1056143293974552, -1.0848480639817986, -1.1068672121996008, -1.1210025556461511, -1.1130190028423144, -1.0659933275520825, -1.1148573928501153, -1.0585321425789658, -1.085259971548079, -1.084795131202177, -1.0441358849143423]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	molested	-1.165824372810882	[-1.175501079928627, -1.1596618330670572, -1.1489101028740842, -1.154918007842226, -1.1712488321713976, -1.1927430273702815, -1.204693793545787, -1.1463178288472664, -1.1350200555270393, -1.1827902658692413, -1.1233734129391753, -1.1642311894861193, -1.1785902259476007, -1.0569596119135394]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	molested	-1.1113774435607775	[-1.1005437714123025, -1.122872307178092, -1.1146579802505683, -1.0988910588023901, -1.1027809904680568, -1.1155364528437302, -1.1337758369903892, -1.12465636444734, -1.0927351289952327, -1.1434113644518855, -1.0535058967593693, -1.1086546353387612, -1.0850270099105457, -1.050797583089596]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	molested	-1.1627874339404967	[-1.1638881543839101, -1.1658421889165635, -1.1496630058099866, -1.1723099318401828, -1.1639310968803824, -1.1992239036349037, -1.2021310172932522, -1.1409099573155097, -1.134315014899342, -1.1837839873141898, -1.112127980906029, -1.1584314301795797, -1.1129740236946915, -1.1184075380919491]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	poor	-0.07249961742263208	[-0.15695316738520276, -0.08401593138869123, -0.09023935006282775, -0.07249961742263175, -0.07249961742263175, -0.13578209727477056, -0.07249961742263175, -0.07249961742263175, 0.03723410943397906, -0.00631400475275103, -0.0021401018733903663, -0.06945219781127943, -0.06945219781127943, -0.1845216014414196, -0.022804451371563995]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	poor	-0.45652290161525766	[-0.511408758897011, -0.4518019583320854, -0.44270579002545357, -0.47162452038659614, -0.4565229016152576, -0.5530962350075844, -0.4565229016152576, -0.4565229016152576, -0.3789027264045777, -0.37511121082414267, -0.3890826197006051, -0.4637345993384875, -0.4637345993384875, -0.5641468854693291, -0.35640438278910347]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	poor	-0.32527776478329257	[-0.37660706140552996, -0.34473352351705006, -0.3148767693356332, -0.33179890178973226, -0.32527776478329273, -0.3847841619233409, -0.32527776478329273, -0.32527776478329273, -0.2531371364548181, -0.21772692084929482, -0.24731272201621293, -0.4029489287877208, -0.4029489287877208, -0.403471354263729, -0.19783846938281618]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	poor	-0.45952534511435145	[-0.5693277116954684, -0.4507017420393855, -0.4683613171273462, -0.36857117159911396, -0.5492056761283839, -0.507624656424194, -0.4595253451143513, -0.4595253451143513, -0.38226818532971024, -0.3632968197563504, -0.42331693377474416, -0.4802395347460907, -0.4802395347460907, -0.5149204270276861, -0.3790325205364922]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	poor	-0.46505615844612774	[-0.5346540363246894, -0.43841815917919325, -0.492334319772996, -0.4213846489926383, -0.5216884108550824, -0.5015070963971368, -0.46505615844612813, -0.46505615844612813, -0.39508258290125875, -0.4502133777876503, -0.37907260837490586, -0.48628248069823404, -0.48628248069823404, -0.5484192712069889, -0.3482772500670721]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	poor	-0.24902247054049173	[-0.3201551205540341, -0.2675463936567554, -0.306899865234935, -0.2233911876602107, -0.3119373120442509, -0.2848442215235774, -0.249022470540491, -0.249022470540491, -0.1801320918506374, -0.18505787819041913, -0.18600764796269512, -0.27576058308938445, -0.27576058308938445, -0.31559903944478856, -0.08820882918789198]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	poor	-0.3188569687418771	[-0.4239176527906413, -0.38117887538899753, -0.3646423503771061, -0.2822204609396439, -0.38111424903296726, -0.36288687140545806, -0.3188569687418772, -0.3188569687418772, -0.24671874786224135, -0.22514574431694637, -0.21126775088169208, -0.31746718669276125, -0.31746718669276125, -0.4284264359260335, -0.17105614330735375]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	poor	-0.5476595258673217	[-0.6620654132655752, -0.5578211014114173, -0.6003337121322164, -0.4843685342875668, -0.5908577605283878, -0.5363659516554596, -0.547659525867321, -0.547659525867321, -0.4857671452418383, -0.5079148193692139, -0.4735593698319516, -0.5723516465316187, -0.5723516465316187, -0.6087996690927584, -0.4288873935481708]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	poor	-0.33604896602900186	[-0.44940240275219795, -0.36059148254115314, -0.3711376157478595, -0.3123776124295813, -0.3919988921696161, -0.35158141057964176, -0.3360489660290018, -0.3360489660290018, -0.24704803725658464, -0.27999865519245754, -0.24988845715927374, -0.3583729616409205, -0.3583729616409205, -0.39824999009853224, -0.21258034408180868]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	poor	-0.33368617532767225	[-0.46882967362183103, -0.31374189218661996, -0.4175719393818431, -0.28661406919891835, -0.3589363034949565, -0.3466927771474233, -0.33368617532767253, -0.33368617532767253, -0.3087632369097846, -0.275016725574306, -0.24647918873961835, -0.33753512896198656, -0.33753512896198656, -0.42858368522056434, -0.1897765330501497]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	poor	-0.48119275295985314	[-0.5850929358900558, -0.4965471662964453, -0.5240107921330506, -0.4951685960231587, -0.5357316347910552, -0.4646155517863682, -0.48119275295985314, -0.4796119723988263, -0.41734291287190034, -0.4058100823238676, -0.3783114223673498, -0.4963346567754243, -0.4963346567754243, -0.5424223449527955, -0.36362020521425115]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	poor	-0.34142398676423524	[-0.4399541031108789, -0.3748478005127942, -0.42674039694037696, -0.35380052882602125, -0.3832970519496163, -0.3677763899269959, -0.24440258067625528, -0.3208173159026042, -0.2907376752040973, -0.2651691043891066, -0.2796244792976295, -0.3346227198678582, -0.3346227198678582, -0.45289661089131905, -0.21984390271293922]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	poor	-0.45466552868349475	[-0.5556909781981103, -0.4716370342540652, -0.467458706886642, -0.41073618329790834, -0.5056221266773206, -0.5143658852660892, -0.3246128279937043, -0.4671024713329002, -0.41316400012447246, -0.39539849019669837, -0.44327473466817313, -0.4516151138389409, -0.4516151138389409, -0.5543829351920199, -0.35208267573565005]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	poor	-0.5885328626627551	[-0.6880656859432728, -0.6586653993000962, -0.6250449811823864, -0.48831147225942684, -0.6499760914539884, -0.6357787512111318, -0.440118330383378, -0.5123027494013055, -0.5909563043110938, -0.5281386016990184, -0.575644447562788, -0.6152523603256573, -0.6152523603256573, -0.6976587437277989, -0.46450919370448535]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	poor	-0.2445253611708265	[-0.3370978397439408, -0.27022707693102815, -0.30488220615774075, -0.23356418528151224, -0.30278406532331215, -0.2817029535182297, -0.1424624745682224, -0.23149380422172897, -0.2333464531204338, -0.1812947438646645, -0.20255268493769277, -0.2678284207257199, -0.2678284207257199, -0.2956524677391576, -0.10515752117069846]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	poor	-0.39172421674126084	[-0.48525521713561354, -0.4579448823654305, -0.40373855306051876, -0.3536237575304634, -0.45377332345313093, -0.4428786304376426, -0.24141443975434732, -0.3796872352053025, -0.353527227336541, -0.3202283797063515, -0.3831741999872382, -0.3964455207698671, -0.3964455207698671, -0.4769330911236238, -0.30917980137803475]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	poor	-0.27125926647269144	[-0.35226174421367823, -0.34897796561766325, -0.29952329697404817, -0.28407056404539405, -0.32826528076836975, -0.2803763175248031, -0.13968948029104428, -0.26023536613839604, -0.21872571439823676, -0.17237774918818954, -0.28237015245459895, -0.28459520666259874, -0.28459520666259874, -0.3622312730275864, -0.15597718265626534]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	poor	-0.34481410640532584	[-0.4630251841294994, -0.4392624794433172, -0.34815437699145596, -0.30237181834738625, -0.4242725017348503, -0.385038332866889, -0.16680684104680024, -0.367074126848185, -0.3295126153111289, -0.29278858737646246, -0.33761993755702707, -0.344465930812391, -0.344465930812391, -0.4336355649443217, -0.1840732942167086]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	poor	-0.30679119937746735	[-0.41538420937009796, -0.3901168243181363, -0.31042033751207415, -0.25466355323902157, -0.34026215867867254, -0.3301542541498149, -0.11073695966798619, -0.2815543122028809, -0.29872836193711655, -0.2983898437528728, -0.3246498955631343, -0.3163302531507788, -0.3163302531507788, -0.4415444103069757, -0.1512305702764921]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	poor	-0.4731396717891053	[-0.5826357499691275, -0.5699107770501142, -0.48904181034534466, -0.45404902695987087, -0.5722295044445108, -0.5191336809253055, -0.2555185402619739, -0.4418885768454499, -0.45491179616280353, -0.4137187262763215, -0.4871613655859517, -0.4775704137084357, -0.4775704137084357, -0.5712172521220901, -0.297999593056184]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	laborer	0.33984460155140045	[0.3398446015514004, 0.3398446015514004, 0.2657464471831595, 0.3398446015514004, 0.3886743996855074, 0.43901504679874814, 0.359073562272129, 0.3598167167432924, 0.31658395986017723, 0.2908446512086452, 0.35975449246422775, 0.36845082020591313, 0.3398446015514004, 0.34602996484314713, 0.3398446015514004, 0.2643294331440627, 0.3398446015514004, 0.3398446015514004, 0.30998586507506204, 0.31171693186355925]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	laborer	0.2944493352529335	[0.29444933525293343, 0.29444933525293343, 0.1526325309419828, 0.29444933525293343, 0.3059084849431929, 0.4642405997447007, 0.25852972749811937, 0.25865185819516406, 0.24530713127814127, 0.28298241759955384, 0.3422243758589868, 0.3073714068050586, 0.29444933525293343, 0.26672080875203524, 0.5190736330095351, 0.14345945701294516, 0.29444933525293343, 0.29444933525293343, 0.22341080481368142, 0.25666351120481834]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	laborer	0.15956092752494785	[0.15956092752494788, 0.15956092752494788, 0.07569646574799851, 0.15956092752494788, 0.15521199226792368, 0.28321829601746495, 0.15863795592326854, 0.16957483793242634, 0.15766460330116988, 0.06111576683859518, 0.15193778313491954, 0.18803460101756855, 0.15956092752494788, 0.11895175586796682, 0.34560194089023016, 0.08645999240359145, 0.15956092752494788, 0.15956092752494788, 0.14403723556505235, 0.0933775429422868]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	laborer	0.23914761530750478	[0.23914761530750483, 0.23914761530750483, 0.20864995556723517, 0.23914761530750483, 0.1781681079372156, 0.35134815407305425, 0.23154192043491034, 0.29369493653363227, 0.18758717780101777, 0.18927903653190672, 0.24752333284147365, 0.2863255690872557, 0.23914761530750483, 0.2359545187730534, 0.3921714788398074, 0.16199042397477556, 0.1903150837566681, 0.1903150837566681, 0.23552929007557416, 0.18734238291932562]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	laborer	0.0027841343003945683	[0.01322244021997932, 0.002784134300394546, -0.010113669851246032, 0.002784134300394546, -0.07106319724627287, 0.09521741495398116, 0.017164329816948633, 0.020478115671363706, 0.006294246888007365, -0.04905154973218019, 0.002911712031431134, 0.04604232885128656, 0.002784134300394546, 0.036440488606602206, 0.11722903139163825, -0.0889861429685839, -0.026318971758465762, -0.026318971758465762, 0.005906037311160628, -0.0527512639020524]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	laborer	0.17267130252197133	[0.19964481854764998, 0.17267130252197138, 0.13584429451020066, 0.17267130252197138, 0.08898183195135115, 0.26098300263232965, 0.1673906640166591, 0.2406050699877004, 0.10094196666316045, 0.12496114811910754, 0.21074983282002396, 0.23073082589708452, 0.17267130252197138, 0.1983698523173453, 0.2469207237719191, 0.08677963089533901, 0.14813099308873032, 0.14813099308873032, 0.1754909645315183, 0.14547037287559828]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	laborer	0.0996122232995014	[0.19654700453117505, 0.09961222329950141, 0.04899389999775332, 0.09961222329950141, 0.05366178633364372, 0.18736601338411213, 0.09261294690884468, 0.13469050998641116, 0.05564174323514903, 0.0414463367186687, 0.10170455622948335, 0.166445362941533, 0.09961222329950141, 0.16500371984887374, 0.17942904349424618, -0.03762317344865858, 0.06979654055436703, 0.06979654055436703, 0.09091141435233877, 0.05726759062921464]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	laborer	-0.15944252744846119	[-0.13214943074762933, -0.15944252744846119, -0.1912080062509462, -0.15944252744846119, -0.19313222637604952, -0.07660475871452152, -0.15794807191767138, -0.09242580295355049, -0.22890164339896138, -0.16716035986540065, -0.1666333841943217, -0.1369439931472807, -0.15944252744846119, -0.1252767597729553, -0.08773839551049074, -0.28302608650472777, -0.1811124874420204, -0.1811124874420204, -0.1332304471419987, -0.16136197485351864]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	laborer	0.0243417607583961	[0.03421599476101487, 0.03941482555597957, -0.028642189096038332, -0.02663301330551213, -0.02718591799784713, 0.1002081492407144, 0.01668420171442424, 0.058664754814106795, 0.026109424643887567, 0.027522209364806365, 0.030922231885178404, 0.0778609792695801, 0.024341760758396173, 0.030969826394015364, 0.09792982888980019, -0.060086989710835675, -0.0072853232069803875, -0.0072853232069803875, 0.030496508402723988, 0.04070434468512429]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	laborer	-0.17874955232639053	[-0.17066739536693243, -0.16173093682130743, -0.21963778976502737, -0.1831992329434334, -0.21959828100983875, -0.11550483351527922, -0.19713073029826314, -0.15712212292187364, -0.1997135804236975, -0.18097366036824425, -0.19625844538014384, -0.11802627191855168, -0.17874955232639053, -0.14597276835122974, -0.11653738449693275, -0.25272322645061573, -0.1981344839200816, -0.1981344839200816, -0.19387402598234563, -0.1635416962477282]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	laborer	0.08273481304597786	[0.08902164113228891, 0.08453947934097675, 0.023665140409677224, 0.10411837892490906, 0.05145333268041805, 0.15590965284910982, 0.10237083356567896, 0.11610607658514877, 0.07046375647595027, 0.06576519243908119, 0.06286779677615267, 0.10756676851905554, 0.08273481304597775, 0.10237903366134625, 0.12105173557941461, -0.008886405528708603, 0.05985751608408455, 0.05985751608408455, 0.12622574558629118, 0.06498965108919008]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	laborer	0.3981638443118139	[0.39422803576892373, 0.4124676664719846, 0.3324880713505513, 0.31984544803792314, 0.3523370941371296, 0.45314260576641174, 0.44945954285339945, 0.44944074240631365, 0.4404263593928254, 0.36081541753708063, 0.3934728124997527, 0.4214988755075346, 0.39816384431181384, 0.41239218660789784, 0.4385741188947269, 0.3033514007727318, 0.40253794423714284, 0.40253794423714284, 0.4200008443820142, 0.3695198389457212]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	laborer	0.4561007585942649	[0.5086584731581772, 0.37579860704579654, 0.4137469195062163, 0.3646102597776157, 0.4516842739001459, 0.4899728177487622, 0.49391047058215326, 0.49018490140157217, 0.49323442602439077, 0.43167322088372917, 0.4480350954956791, 0.5193783423009762, 0.45610075859426485, 0.4668173638734703, 0.4900709761828711, 0.4006621644344265, 0.445472535264832, 0.445472535264832, 0.45030554510579335, 0.4415692573288091]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	laborer	0.3731532661198961	[0.37107975284150563, 0.37315326611989613, 0.3063417492782828, 0.33794084239671546, 0.3114131208969916, 0.4177175393058859, 0.42261706396854903, 0.37367640965622506, 0.3854997562066879, 0.3018006510393062, 0.36383469767977, 0.4623734007658366, 0.37315326611989613, 0.40981934264687236, 0.44099898914784763, 0.2735961336402682, 0.3752893921951197, 0.3752893921951197, 0.3654839629700315, 0.3744053520396877]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	laborer	0.4822912677888596	[0.5323198985650353, 0.4822912677888598, 0.42041315226240744, 0.38479409594910324, 0.4202351242373738, 0.515873054216865, 0.5766516969096472, 0.5070412289884416, 0.4969064869671152, 0.49572176862710704, 0.4768692254314899, 0.5131765756862381, 0.4822912677888598, 0.45680106050047764, 0.5558106745794256, 0.39272565409985766, 0.465175702798882, 0.465175702798882, 0.4994644425976148, 0.44953415201322305]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	laborer	0.331155213102865	[0.3276528519135878, 0.3311552131028648, 0.2749340830135067, 0.27257132605510337, 0.2853857393610887, 0.33064527695357254, 0.38159226075996744, 0.3444648815707777, 0.36217339391847264, 0.2956643328454006, 0.310328081070786, 0.41774598488137876, 0.3311552131028648, 0.3310418878074229, 0.4051546654947967, 0.2761678741228122, 0.32494718361686276, 0.32494718361686276, 0.32305954980979656, 0.3260144467231758]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
