table	categories	attribute(s)	effect_size	loocv_effect_sizes	missing
vectors1980	good vs. bad	indian	0.0533761982112437	[0.053376198211243536, 0.03655024368092578, 0.045178661435965356, 0.053376198211243536, 0.05475366692129687, 0.053376198211243536, 0.053376198211243536, 0.053376198211243536, 0.0686010786829747, 0.04751505688974671, 0.04779812798745006, 0.04779812798745006, 0.053376198211243536, 0.04793703104822779, 0.053376198211243536, 0.053376198211243536, 0.08044134073225222, 0.054189977938433186, 0.053376198211243536]	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1990	good vs. bad	indian	0.16912431551942259	[0.16912431551942228, 0.16912431551942228, 0.16912431551942228, 0.16912431551942228, 0.17600295885115302, 0.16912431551942228, 0.16912431551942228, 0.16912431551942228, 0.17088388784709946, 0.18206483052814793, 0.14307333707874892, 0.14307333707874892, 0.16912431551942228, 0.17401424664608206, 0.16912431551942228, 0.15576131253853434, 0.20898945588231319, 0.16585330019811706, 0.16912431551942228]	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors2000	good vs. bad	indian	0.06916901439237486	[0.0691690143923752, 0.0691690143923752, 0.0691690143923752, 0.0691690143923752, 0.07060460958519799, 0.0691690143923752, 0.0691690143923752, 0.0691690143923752, 0.12583079485842613, 0.0691690143923752, 0.051663515663289576, 0.051663515663289576, 0.05707791278991795, 0.03720881432328145, 0.05707791278991795, 0.0691690143923752, 0.13070647239325037, 0.033551712357426045, 0.0691690143923752]	['bangladeshi', 'bengali', 'gujarati', 'rupee', 'tamil', 'malayalam', 'kannada', 'bihar', 'haryana', 'pradesh', 'punjabi', 'telugu', 'nepalese', 'nepali', 'bhutan', 'maldives', 'dravidian', 'indoaryan', 'assamese', 'assam', 'bhojpuri', 'haryanvi', 'odia', 'nagpuri', 'kashmiri', 'kannadiga', 'yucky', 'unthankful']
vectors1810	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1820	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1830	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1840	good vs. bad	asexual	-0.11300863675461134	[-0.11300863675461117, -0.11300863675461117, 0.0, -0.11300863675461117, -0.11300863675461117, -0.11300863675461117]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1850	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1860	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1870	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1880	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1890	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1900	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1910	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1920	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1930	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1940	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1950	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1960	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1970	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1980	good vs. bad	asexual	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1990	good vs. bad	asexual	0.25275235323508366	[0.25275235323508344, 0.25275235323508344, 0.25275235323508344, 0.25275235323508344, 0.0, 0.25275235323508344]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors2000	good vs. bad	asexual	0.43090468999400444	[0.43090468999400466, 0.43090468999400466, 0.43090468999400466, 0.43090468999400466, 0.0, 0.43090468999400466]	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'yucky', 'unthankful']
vectors1810	good vs. bad	atheist	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1820	good vs. bad	atheist	0.20276144548658023	[0.20276144548657996, 0.20276144548657996, 0.20276144548657996, 0.20276144548657996, 0.20276144548657996, 0.20276144548657996, 0.199117627100593, 0.20276144548657996, 0.20276144548657996, 0.20276144548657996, 0.20276144548657996, 0.20276144548657996, 0.20276144548657996, 0.2019054729415243]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1830	good vs. bad	atheist	-0.39152127472484827	[-0.39152127472484877, -0.39152127472484877, -0.39152127472484877, -0.39152127472484877, -0.39152127472484877, -0.39152127472484877, -0.4838023299948476, -0.39152127472484877, -0.39152127472484877, -0.32500485284967656, -0.39152127472484877, -0.39152127472484877, -0.39152127472484877, -0.3516505518850743]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1840	good vs. bad	atheist	-0.38599694568631787	[-0.38599694568631765, -0.38599694568631765, -0.38599694568631765, -0.38599694568631765, -0.38599694568631765, -0.38599694568631765, -0.387424056321566, -0.38599694568631765, -0.38599694568631765, -0.35108057504720735, -0.38599694568631765, -0.3996252151593487, -0.38599694568631765, -0.4005207958066005]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1850	good vs. bad	atheist	-0.5238944679035624	[-0.5238944679035624, -0.5238944679035624, -0.5238944679035624, -0.5238944679035624, -0.5238944679035624, -0.5238944679035624, -0.5490922406752795, -0.5238944679035624, -0.5238944679035624, -0.4830386341528659, -0.5238944679035624, -0.5037721429895008, -0.5238944679035624, -0.5438438697192862]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1860	good vs. bad	atheist	-0.43754040364858454	[-0.4375404036485847, -0.4375404036485847, -0.4375404036485847, -0.4375404036485847, -0.4375404036485847, -0.4375404036485847, -0.4183298018466342, -0.4375404036485847, -0.4375404036485847, -0.35394621882055843, -0.4375404036485847, -0.4375404036485847, -0.4375404036485847, -0.518353535650495]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1870	good vs. bad	atheist	-0.3470848853603975	[-0.3470848853603972, -0.3470848853603972, -0.3470848853603972, -0.3470848853603972, -0.3470848853603972, -0.3470848853603972, -0.377303263198329, -0.3470848853603972, -0.3470848853603972, -0.3470848853603972, -0.3470848853603972, -0.30359686750744763, -0.3470848853603972, -0.3484429875492862]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1880	good vs. bad	atheist	-0.4051718035320345	[-0.4051718035320344, -0.4051718035320344, -0.4051718035320344, -0.4051718035320344, -0.4051718035320344, -0.4051718035320344, -0.3619053498870774, -0.4051718035320344, -0.4051718035320344, -0.4051718035320344, -0.4051718035320344, -0.39995145860525844, -0.4051718035320344, -0.44758312227750086]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1890	good vs. bad	atheist	-0.35707246788780383	[-0.3570724678878038, -0.3570724678878038, -0.3570724678878038, -0.3570724678878038, -0.3570724678878038, -0.3570724678878038, -0.2875257090949163, -0.3570724678878038, -0.3570724678878038, -0.3570724678878038, -0.3570724678878038, -0.3570724678878038, -0.3570724678878038, -0.4078812383185769]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1900	good vs. bad	atheist	-0.30247186770753676	[-0.3024718677075369, -0.3024718677075369, -0.3024718677075369, -0.3024718677075369, -0.3024718677075369, -0.3024718677075369, -0.28372615072094187, -0.3024718677075369, -0.3024718677075369, -0.3024718677075369, -0.3024718677075369, -0.32336678476043385, -0.3024718677075369, -0.2948931627198968]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1910	good vs. bad	atheist	-0.24344489687873525	[-0.24344489687873505, -0.24344489687873505, -0.24344489687873505, -0.24344489687873505, -0.24344489687873505, -0.24344489687873505, -0.20760234701052407, -0.24344489687873505, -0.24344489687873505, -0.24344489687873505, -0.24344489687873505, -0.24344489687873505, -0.24344489687873505, -0.2678825318500681]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1920	good vs. bad	atheist	-0.11563829133248982	[-0.11563829133248926, -0.11563829133248926, -0.11563829133248926, -0.11563829133248926, -0.11563829133248926, -0.11563829133248926, -0.03602639662503041, -0.11563829133248926, -0.11563829133248926, -0.11563829133248926, -0.11563829133248926, -0.11563829133248926, -0.11563829133248926, -0.17433350262239092]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1930	good vs. bad	atheist	-0.09045358138948643	[-0.09045358138948678, -0.09045358138948678, -0.09045358138948678, -0.09045358138948678, -0.09045358138948678, -0.09045358138948678, -0.019322653928090107, -0.09045358138948678, -0.09045358138948678, -0.09045358138948678, -0.09045358138948678, -0.09045358138948678, -0.09045358138948678, -0.15902863485614704]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1940	good vs. bad	atheist	-0.01439915881304802	[-0.014399158813047496, -0.014399158813047496, -0.014399158813047496, -0.014399158813047496, -0.014399158813047496, -0.014399158813047496, -0.014399158813047496, -0.014399158813047496, -0.014399158813047496, -0.014399158813047496, -0.014399158813047496, 0.07083275588920725, -0.014399158813047496, -0.09535510140957999]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1950	good vs. bad	atheist	0.05523764539553282	[0.055237645395532546, 0.055237645395532546, 0.055237645395532546, 0.055237645395532546, 0.055237645395532546, 0.055237645395532546, 0.055237645395532546, 0.055237645395532546, 0.055237645395532546, 0.055237645395532546, 0.055237645395532546, 0.12389573861366966, 0.055237645395532546, -0.023418622173411226]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1960	good vs. bad	atheist	0.20802254173571103	[0.20802254173571097, 0.20802254173571097, 0.20802254173571097, 0.20802254173571097, 0.20802254173571097, 0.20802254173571097, 0.20802254173571097, 0.20802254173571097, 0.20802254173571097, 0.20802254173571097, 0.20802254173571097, 0.26349428954474874, 0.20802254173571097, 0.1487323046298418]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1970	good vs. bad	atheist	0.28698911227191753	[0.2869891122719182, 0.2869891122719182, 0.2869891122719182, 0.2869891122719182, 0.2869891122719182, 0.2869891122719182, 0.2869891122719182, 0.2869891122719182, 0.2869891122719182, 0.2869891122719182, 0.2869891122719182, 0.35424888017499295, 0.2869891122719182, 0.21720740861667698]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1980	good vs. bad	atheist	0.27386050955411745	[0.2738605095541174, 0.2738605095541174, 0.2738605095541174, 0.2738605095541174, 0.2738605095541174, 0.2738605095541174, 0.2738605095541174, 0.2738605095541174, 0.2738605095541174, 0.2738605095541174, 0.2738605095541174, 0.37379935503799727, 0.2738605095541174, 0.16430265890009224]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors1990	good vs. bad	atheist	0.16010066123454963	[0.16010066123454994, 0.16010066123454994, 0.16010066123454994, 0.16010066123454994, 0.16010066123454994, 0.16010066123454994, 0.16010066123454994, 0.16010066123454994, 0.16010066123454994, 0.16010066123454994, 0.16010066123454994, 0.0, 0.16010066123454994, 0.16010066123454994]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
vectors2000	good vs. bad	atheist	0.5067388528500758	[0.506738852850075, 0.506738852850075, 0.506738852850075, 0.506738852850075, 0.506738852850075, 0.506738852850075, 0.506738852850075, 0.506738852850075, 0.506738852850075, 0.506738852850075, 0.506738852850075, 0.5767649917394593, 0.506738852850075, 0.418563468603275]	['heterodox', 'freethinker', 'nonconformist', 'nonconforming', 'yucky', 'unthankful']
